0.000000000000000000e+00,9.002449212328484940e-01,-4.972748313418444421e-02,3.458928578961523864e-02,1.131012541345083333e-01,2.391905476571047628e-02,8.435478128960340050e-02,1.110435201419671530e-01,-7.404758934856460473e-03,9.730446091334229997e-02,5.360317889478153491e-02,1.157170266429320173e-02,3.988208705418125333e-02,6.214287001293790358e-02,1.560562344821152803e-01,3.635123753790032997e-02,5.888552357649181473e-02,-3.461883097545284671e-02
9.002449212328484940e-01,0.000000000000000000e+00,-9.675618393438682741e-02,-2.768228524360520984e-02,4.450656014371542207e-02,3.762224301418349431e-02,2.051898493909760646e-01,3.520046276563548182e-01,1.345288385504759543e-01,1.188201739471771989e-01,-1.007111882448435414e-01,-1.549381413072435931e-01,-2.882721144616263650e-02,7.536777654988530140e-02,6.861822781566181972e-02,-8.167478582930782355e-03,-7.037604711072358368e-03,-9.261237493441348834e-02
-4.972748313418444421e-02,-9.675618393438682741e-02,0.000000000000000000e+00,3.332216472656275297e-01,7.936970658932741840e-02,6.439350357943704993e-03,-1.968319823846895744e-01,-8.590947434791861015e-02,-4.392646244634261510e-02,4.608442237777706646e-02,2.384942723470366566e-01,2.933506515748606214e-01,1.399753227845401127e-01,5.044181992605967918e-02,-2.715481472234348038e-03,1.286177009297184148e-01,-1.827432754465338482e-02,1.847691938838477710e-01
3.458928578961523864e-02,-2.768228524360520984e-02,3.332216472656275297e-01,0.000000000000000000e+00,-1.312441849604695752e-02,4.329004067554007018e-02,-1.759166947514337609e-01,-2.183408426669656843e-01,-1.195132940573189056e-01,1.011199001694086386e-01,2.798228652284953100e-01,2.833950327638068423e-01,2.358116186383157342e-01,9.111871334144935886e-02,9.552270132234112754e-02,1.195705780290246961e-01,3.827661105056853058e-02,2.397999753649427690e-01
1.131012541345083333e-01,4.450656014371542207e-02,7.936970658932741840e-02,-1.312441849604695752e-02,0.000000000000000000e+00,7.412809020126833737e-01,-4.121415808903040184e-02,-2.981911769057218192e-02,-8.314369144295323533e-02,3.647007826867609825e-02,1.399363895219376264e-01,6.528256008999727689e-02,3.002171943847284016e-02,6.930126122636076635e-02,6.352688247566899704e-02,1.498156724171713361e-01,8.935112098854670892e-02,1.035422767819884349e-01
2.391905476571047628e-02,3.762224301418349431e-02,6.439350357943704993e-03,4.329004067554007018e-02,7.412809020126833737e-01,0.000000000000000000e+00,4.024557551657135385e-02,-1.674785987163451275e-03,2.332056496601868020e-02,-9.270097613441895951e-03,4.697941726709643079e-02,5.113350747321210310e-02,2.658055304401222424e-02,8.292654668474534752e-02,-9.193591688763562766e-03,7.265228500693921010e-02,6.361814525967128542e-02,1.113999682021272059e-01
8.435478128960340050e-02,2.051898493909760646e-01,-1.968319823846895744e-01,-1.759166947514337609e-01,-4.121415808903040184e-02,4.024557551657135385e-02,0.000000000000000000e+00,7.352177756014107723e-01,6.071174940906323148e-01,-1.474169647740857514e-01,-1.339895123554711021e-01,-1.978098570076092522e-01,-1.305049702027711034e-01,1.362982686897391549e-01,7.005064892978705993e-02,1.768111794963857786e-01,1.101485727038034323e-01,-1.863167605063365817e-01
1.110435201419671530e-01,3.520046276563548182e-01,-8.590947434791861015e-02,-2.183408426669656843e-01,-2.981911769057218192e-02,-1.674785987163451275e-03,7.352177756014107723e-01,0.000000000000000000e+00,6.607751374485262286e-01,-1.167338216498726294e-01,-3.330437358985552376e-01,-2.306118126065009877e-01,-2.559562660076902252e-01,1.704246489850999857e-01,-1.120011352712820402e-01,5.836327867583105712e-03,-1.737355897860815290e-01,-1.149195568332631034e-01
-7.404758934856460473e-03,1.345288385504759543e-01,-4.392646244634261510e-02,-1.195132940573189056e-01,-8.314369144295323533e-02,2.332056496601868020e-02,6.071174940906323148e-01,6.607751374485262286e-01,0.000000000000000000e+00,-1.351978929362132598e-01,-2.201936081905912779e-01,-2.254228497471331971e-01,-2.524665953884532854e-01,6.480871173939255214e-02,-1.406939551580850822e-01,1.926265278322204094e-02,-1.346700854152187155e-01,-2.089140172103800541e-01
9.730446091334229997e-02,1.188201739471771989e-01,4.608442237777706646e-02,1.011199001694086386e-01,3.647007826867609825e-02,-9.270097613441895951e-03,-1.474169647740857514e-01,-1.167338216498726294e-01,-1.351978929362132598e-01,0.000000000000000000e+00,5.215194880531784927e-01,1.578663708010214495e-01,3.767452635258864979e-01,1.126478148578105437e-01,3.517174165865832869e-01,1.292843972002107912e-02,2.573052750921214216e-01,6.014983465410613656e-02
